PRISM Time Series Data,,,,,,
Locations: 48,,,,,,
"Climate variables: ppt,tmean",,,,,,
Spatial resolution: 4km,,,,,,
Period: 1895 - 2017,,,,,,
Dataset: AN81m,,,,,,
PRISM day definition: 24 hours ending at 1200 UTC on the day shown,,,,,,
Grid Cell Interpolation: Off,,,,,,
Time series generated: 2019-Jan-08,,,,,,
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf,,,,,,
Name,Longitude,Latitude,Elevation (ft),Date,ppt (inches),tmean (degrees F)
"Montpelier, ",-72.5719,44.2664,719,1942,35.79,43.1
"Montpelier, ",-72.5719,44.2664,719,1943,35.71,40.6
"Montpelier, ",-72.5719,44.2664,719,1944,30.97,42.1
"Montpelier, ",-72.5719,44.2664,719,1945,44.42,43.1
"Montpelier, ",-72.5719,44.2664,719,1946,36.79,43.8
"Montpelier, ",-72.5719,44.2664,719,1947,34.99,43.2
"Montpelier, ",-72.5719,44.2664,719,1948,33.92,42.9
"Montpelier, ",-72.5719,44.2664,719,1949,30.58,45.5
"Montpelier, ",-72.5719,44.2664,719,1950,32.53,42.9
"Montpelier, ",-72.5719,44.2664,719,1951,37.92,43.4
"Montpelier, ",-72.5719,44.2664,719,1952,36.79,44
"Montpelier, ",-72.5719,44.2664,719,1953,33.33,45.9
"Montpelier, ",-72.5719,44.2664,719,1954,42.87,42.8
"Montpelier, ",-72.5719,44.2664,719,1955,32.4,43
"Montpelier, ",-72.5719,44.2664,719,1956,33.27,41.8
"Montpelier, ",-72.5719,44.2664,719,1957,29.47,43.7
"Montpelier, ",-72.5719,44.2664,719,1958,35.42,41.4
"Montpelier, ",-72.5719,44.2664,719,1959,36.19,43.3
"Montpelier, ",-72.5719,44.2664,719,1960,31.99,42.9
"Montpelier, ",-72.5719,44.2664,719,1961,29.63,43.1
"Montpelier, ",-72.5719,44.2664,719,1962,34.15,41.2
"Montpelier, ",-72.5719,44.2664,719,1963,25.27,41.2
"Montpelier, ",-72.5719,44.2664,719,1964,31.25,42.2
"Montpelier, ",-72.5719,44.2664,719,1965,27.39,41.3
"Montpelier, ",-72.5719,44.2664,719,1966,31.35,42.2
"Montpelier, ",-72.5719,44.2664,719,1967,32.59,41.6
"Montpelier, ",-72.5719,44.2664,719,1968,33.74,41.5
"Montpelier, ",-72.5719,44.2664,719,1969,38.85,42.7
"Montpelier, ",-72.5719,44.2664,719,1970,28.96,42
"Montpelier, ",-72.5719,44.2664,719,1971,34.32,41.8
"Montpelier, ",-72.5719,44.2664,719,1972,37.05,41.2
"Montpelier, ",-72.5719,44.2664,719,1973,44.11,44.9
"Montpelier, ",-72.5719,44.2664,719,1974,37.4,43.8
"Montpelier, ",-72.5719,44.2664,719,1975,38.51,44.9
"Montpelier, ",-72.5719,44.2664,719,1976,43.71,42.3
"Montpelier, ",-72.5719,44.2664,719,1977,38.05,43.9
"Montpelier, ",-72.5719,44.2664,719,1978,34.07,42
"Montpelier, ",-72.5719,44.2664,719,1979,35.05,43.3
"Montpelier, ",-72.5719,44.2664,719,1980,27.39,42
"Montpelier, ",-72.5719,44.2664,719,1981,39.85,42.9
"Montpelier, ",-72.5719,44.2664,719,1982,28.67,43.3
"Montpelier, ",-72.5719,44.2664,719,1983,45.49,43.5
"Montpelier, ",-72.5719,44.2664,719,1984,34.93,43.6
"Montpelier, ",-72.5719,44.2664,719,1985,31.65,42.6
"Montpelier, ",-72.5719,44.2664,719,1986,35.59,42.9
"Montpelier, ",-72.5719,44.2664,719,1987,32.99,43.2
"Montpelier, ",-72.5719,44.2664,719,1988,28.49,42.8
"Montpelier, ",-72.5719,44.2664,719,1989,36.7,42.1
"Montpelier, ",-72.5719,44.2664,719,1990,45.77,45.5
"Montpelier, ",-72.5719,44.2664,719,1991,32.94,44.8
"Montpelier, ",-72.5719,44.2664,719,1992,30.76,41.8
"Montpelier, ",-72.5719,44.2664,719,1993,32.27,42.6
"Montpelier, ",-72.5719,44.2664,719,1994,34.71,42.7
"Montpelier, ",-72.5719,44.2664,719,1995,33.85,43.3
"Montpelier, ",-72.5719,44.2664,719,1996,44.34,42.8
"Montpelier, ",-72.5719,44.2664,719,1997,35.69,41.4
"Montpelier, ",-72.5719,44.2664,719,1998,41.36,45.9
"Montpelier, ",-72.5719,44.2664,719,1999,33.5,44.5
"Montpelier, ",-72.5719,44.2664,719,2000,40.22,42.2
"Montpelier, ",-72.5719,44.2664,719,2001,27.19,44.2
"Montpelier, ",-72.5719,44.2664,719,2002,40.98,44.3
"Montpelier, ",-72.5719,44.2664,719,2003,45.17,42.5
"Montpelier, ",-72.5719,44.2664,719,2004,36.39,42.9
"Montpelier, ",-72.5719,44.2664,719,2005,46.84,44.3
"Montpelier, ",-72.5719,44.2664,719,2006,52.49,46.2
"Montpelier, ",-72.5719,44.2664,719,2007,48.39,43.3
"Montpelier, ",-72.5719,44.2664,719,2008,53.49,44.4
"Montpelier, ",-72.5719,44.2664,719,2009,42.34,43.7
"Montpelier, ",-72.5719,44.2664,719,2010,45.82,46.1
"Montpelier, ",-72.5719,44.2664,719,2011,61.62,45.5
"Montpelier, ",-72.5719,44.2664,719,2012,39.26,46.9
"Montpelier, ",-72.5719,44.2664,719,2013,36.07,44.1
"Montpelier, ",-72.5719,44.2664,719,2014,31.46,42.9
"Montpelier, ",-72.5719,44.2664,719,2015,38.73,43.6
"Montpelier, ",-72.5719,44.2664,719,2016,34.52,45.5
"Montpelier, ",-72.5719,44.2664,719,2017,43.77,44.8
,,,,,,
"Richmond, Vi",-77.46,37.54,171,1895,39.84,56.2
"Richmond, Vi",-77.46,37.54,171,1896,38.67,58
"Richmond, Vi",-77.46,37.54,171,1897,41.18,57.5
"Richmond, Vi",-77.46,37.54,171,1898,42.38,58.2
"Richmond, Vi",-77.46,37.54,171,1899,43.92,57.2
"Richmond, Vi",-77.46,37.54,171,1900,38.27,59
"Richmond, Vi",-77.46,37.54,171,1901,45.22,56.8
"Richmond, Vi",-77.46,37.54,171,1902,46.68,57.7
"Richmond, Vi",-77.46,37.54,171,1903,45.52,57.4
"Richmond, Vi",-77.46,37.54,171,1904,37.95,55.8
"Richmond, Vi",-77.46,37.54,171,1905,40.58,57.2
"Richmond, Vi",-77.46,37.54,171,1906,48.57,58.2
"Richmond, Vi",-77.46,37.54,171,1907,47.14,56.7
"Richmond, Vi",-77.46,37.54,171,1908,50.11,58
"Richmond, Vi",-77.46,37.54,171,1909,35.86,57.9
"Richmond, Vi",-77.46,37.54,171,1910,43.15,57
"Richmond, Vi",-77.46,37.54,171,1911,39.09,58.4
"Richmond, Vi",-77.46,37.54,171,1912,38.45,57
"Richmond, Vi",-77.46,37.54,171,1913,39.51,59.1
"Richmond, Vi",-77.46,37.54,171,1914,34.02,57.1
"Richmond, Vi",-77.46,37.54,171,1915,37.84,57.6
"Richmond, Vi",-77.46,37.54,171,1916,37.75,57.5
"Richmond, Vi",-77.46,37.54,171,1917,43.75,55.2
"Richmond, Vi",-77.46,37.54,171,1918,42.39,57
"Richmond, Vi",-77.46,37.54,171,1919,41.4,58.3
"Richmond, Vi",-77.46,37.54,171,1920,49.85,56.4
"Richmond, Vi",-77.46,37.54,171,1921,32.34,60.2
"Richmond, Vi",-77.46,37.54,171,1922,49.71,58.2
"Richmond, Vi",-77.46,37.54,171,1923,45.39,57.8
"Richmond, Vi",-77.46,37.54,171,1924,48.45,56.2
"Richmond, Vi",-77.46,37.54,171,1925,33.53,58.1
"Richmond, Vi",-77.46,37.54,171,1926,39.82,56.8
"Richmond, Vi",-77.46,37.54,171,1927,42.29,57.8
"Richmond, Vi",-77.46,37.54,171,1928,43.33,57.5
"Richmond, Vi",-77.46,37.54,171,1929,42.64,58.2
"Richmond, Vi",-77.46,37.54,171,1930,28.32,58.6
"Richmond, Vi",-77.46,37.54,171,1931,41.11,59.4
"Richmond, Vi",-77.46,37.54,171,1932,42.36,59.4
"Richmond, Vi",-77.46,37.54,171,1933,40.22,59.2
"Richmond, Vi",-77.46,37.54,171,1934,44.44,57.7
"Richmond, Vi",-77.46,37.54,171,1935,49.71,57.1
"Richmond, Vi",-77.46,37.54,171,1936,39.37,57.9
"Richmond, Vi",-77.46,37.54,171,1937,56.39,57.7
"Richmond, Vi",-77.46,37.54,171,1938,46.7,59
"Richmond, Vi",-77.46,37.54,171,1939,42.44,59.2
"Richmond, Vi",-77.46,37.54,171,1940,46.07,56
"Richmond, Vi",-77.46,37.54,171,1941,28.71,58.7
"Richmond, Vi",-77.46,37.54,171,1942,45.88,58.4
"Richmond, Vi",-77.46,37.54,171,1943,34.57,58.5
"Richmond, Vi",-77.46,37.54,171,1944,44.21,58.2
"Richmond, Vi",-77.46,37.54,171,1945,51.23,58.7
"Richmond, Vi",-77.46,37.54,171,1946,41.7,59
"Richmond, Vi",-77.46,37.54,171,1947,38.62,57.5
"Richmond, Vi",-77.46,37.54,171,1948,52.84,58.1
"Richmond, Vi",-77.46,37.54,171,1949,44.33,59.8
"Richmond, Vi",-77.46,37.54,171,1950,38.24,57.9
"Richmond, Vi",-77.46,37.54,171,1951,39.91,58.2
"Richmond, Vi",-77.46,37.54,171,1952,47.54,58.6
"Richmond, Vi",-77.46,37.54,171,1953,35.7,59.9
"Richmond, Vi",-77.46,37.54,171,1954,33.7,58.5
"Richmond, Vi",-77.46,37.54,171,1955,46.07,57.7
"Richmond, Vi",-77.46,37.54,171,1956,45.05,58
"Richmond, Vi",-77.46,37.54,171,1957,47.66,58.3
"Richmond, Vi",-77.46,37.54,171,1958,51.07,55.7
"Richmond, Vi",-77.46,37.54,171,1959,43.77,58.6
"Richmond, Vi",-77.46,37.54,171,1960,46.76,56.2
"Richmond, Vi",-77.46,37.54,171,1961,50.98,56.9
"Richmond, Vi",-77.46,37.54,171,1962,46.37,55.9
"Richmond, Vi",-77.46,37.54,171,1963,34.6,55.8
"Richmond, Vi",-77.46,37.54,171,1964,40.49,56.7
"Richmond, Vi",-77.46,37.54,171,1965,29.6,56.6
"Richmond, Vi",-77.46,37.54,171,1966,39.7,55.4
"Richmond, Vi",-77.46,37.54,171,1967,36.3,55.8
"Richmond, Vi",-77.46,37.54,171,1968,33.08,57
"Richmond, Vi",-77.46,37.54,171,1969,46.9,55.9
"Richmond, Vi",-77.46,37.54,171,1970,32.38,57.7
"Richmond, Vi",-77.46,37.54,171,1971,48.18,57.7
"Richmond, Vi",-77.46,37.54,171,1972,57.86,56.9
"Richmond, Vi",-77.46,37.54,171,1973,41.97,58.5
"Richmond, Vi",-77.46,37.54,171,1974,40.94,58
"Richmond, Vi",-77.46,37.54,171,1975,58.18,58
"Richmond, Vi",-77.46,37.54,171,1976,40.06,56.9
"Richmond, Vi",-77.46,37.54,171,1977,41.36,57.8
"Richmond, Vi",-77.46,37.54,171,1978,47.52,56.4
"Richmond, Vi",-77.46,37.54,171,1979,57.79,56.7
"Richmond, Vi",-77.46,37.54,171,1980,36.52,57.4
"Richmond, Vi",-77.46,37.54,171,1981,34.92,56.4
"Richmond, Vi",-77.46,37.54,171,1982,44.44,57.3
"Richmond, Vi",-77.46,37.54,171,1983,43.58,57.2
"Richmond, Vi",-77.46,37.54,171,1984,44.88,57.5
"Richmond, Vi",-77.46,37.54,171,1985,44.38,58.3
"Richmond, Vi",-77.46,37.54,171,1986,35.1,58.1
"Richmond, Vi",-77.46,37.54,171,1987,44.35,57.4
"Richmond, Vi",-77.46,37.54,171,1988,35.7,56.2
"Richmond, Vi",-77.46,37.54,171,1989,49.64,56.8
"Richmond, Vi",-77.46,37.54,171,1990,40.51,60.1
"Richmond, Vi",-77.46,37.54,171,1991,36.34,59.7
"Richmond, Vi",-77.46,37.54,171,1992,40.09,57
"Richmond, Vi",-77.46,37.54,171,1993,46.21,57.8
"Richmond, Vi",-77.46,37.54,171,1994,45.96,57.8
"Richmond, Vi",-77.46,37.54,171,1995,43.02,57.3
"Richmond, Vi",-77.46,37.54,171,1996,53.17,56.3
"Richmond, Vi",-77.46,37.54,171,1997,35.72,56.9
"Richmond, Vi",-77.46,37.54,171,1998,43.58,59.7
"Richmond, Vi",-77.46,37.54,171,1999,44.1,58.4
"Richmond, Vi",-77.46,37.54,171,2000,41.98,57.1
"Richmond, Vi",-77.46,37.54,171,2001,33.09,58.4
"Richmond, Vi",-77.46,37.54,171,2002,38.87,59.4
"Richmond, Vi",-77.46,37.54,171,2003,65.61,57.2
"Richmond, Vi",-77.46,37.54,171,2004,64.52,58.2
"Richmond, Vi",-77.46,37.54,171,2005,38.68,58.4
"Richmond, Vi",-77.46,37.54,171,2006,49.87,59.1
"Richmond, Vi",-77.46,37.54,171,2007,37.25,59.3
"Richmond, Vi",-77.46,37.54,171,2008,45.05,58.6
"Richmond, Vi",-77.46,37.54,171,2009,52.13,57.7
"Richmond, Vi",-77.46,37.54,171,2010,41.04,58.7
"Richmond, Vi",-77.46,37.54,171,2011,46.54,59.7
"Richmond, Vi",-77.46,37.54,171,2012,33.97,60.1
"Richmond, Vi",-77.46,37.54,171,2013,54.59,57.9
"Richmond, Vi",-77.46,37.54,171,2014,40.87,57.3
"Richmond, Vi",-77.46,37.54,171,2015,50.02,58.5
"Richmond, Vi",-77.46,37.54,171,2016,54.28,59
"Richmond, Vi",-77.46,37.54,171,2017,38.37,59.5
,,,,,,
"Olympia, Was",-122.8931,47.0424,148,1895,42.45,50.2
"Olympia, Was",-122.8931,47.0424,148,1896,61.34,50.4
"Olympia, Was",-122.8931,47.0424,148,1897,53.71,50.9
"Olympia, Was",-122.8931,47.0424,148,1898,40.36,51.1
"Olympia, Was",-122.8931,47.0424,148,1899,56.61,50.5
"Olympia, Was",-122.8931,47.0424,148,1900,53.3,51.8
"Olympia, Was",-122.8931,47.0424,148,1901,53.27,50.9
"Olympia, Was",-122.8931,47.0424,148,1902,67.82,51.1
"Olympia, Was",-122.8931,47.0424,148,1903,54.37,50.8
"Olympia, Was",-122.8931,47.0424,148,1904,57.57,51.5
"Olympia, Was",-122.8931,47.0424,148,1905,45.54,51.1
"Olympia, Was",-122.8931,47.0424,148,1906,59.94,51.6
"Olympia, Was",-122.8931,47.0424,148,1907,51.12,50.6
"Olympia, Was",-122.8931,47.0424,148,1908,48,50.4
"Olympia, Was",-122.8931,47.0424,148,1909,59.47,49
"Olympia, Was",-122.8931,47.0424,148,1910,60.45,50.1
"Olympia, Was",-122.8931,47.0424,148,1911,39.22,49.4
"Olympia, Was",-122.8931,47.0424,148,1912,57.74,50.6
"Olympia, Was",-122.8931,47.0424,148,1913,42.89,50
"Olympia, Was",-122.8931,47.0424,148,1914,47.99,52.2
"Olympia, Was",-122.8931,47.0424,148,1915,51.8,52
"Olympia, Was",-122.8931,47.0424,148,1916,54.38,49.4
"Olympia, Was",-122.8931,47.0424,148,1917,53.16,50.9
"Olympia, Was",-122.8931,47.0424,148,1918,44.07,50.6
"Olympia, Was",-122.8931,47.0424,148,1919,49.08,49.4
"Olympia, Was",-122.8931,47.0424,148,1920,55.01,50.7
"Olympia, Was",-122.8931,47.0424,148,1921,54.34,50
"Olympia, Was",-122.8931,47.0424,148,1922,37.8,49.1
"Olympia, Was",-122.8931,47.0424,148,1923,43,51.2
"Olympia, Was",-122.8931,47.0424,148,1924,42,50.8
"Olympia, Was",-122.8931,47.0424,148,1925,41.3,51.7
"Olympia, Was",-122.8931,47.0424,148,1926,44.29,52.8
"Olympia, Was",-122.8931,47.0424,148,1927,55.72,50.5
"Olympia, Was",-122.8931,47.0424,148,1928,41.84,51.5
"Olympia, Was",-122.8931,47.0424,148,1929,30.81,49.4
"Olympia, Was",-122.8931,47.0424,148,1930,33.69,49.6
"Olympia, Was",-122.8931,47.0424,148,1931,55.83,51.4
"Olympia, Was",-122.8931,47.0424,148,1932,60.77,50.2
"Olympia, Was",-122.8931,47.0424,148,1933,70.72,49.5
"Olympia, Was",-122.8931,47.0424,148,1934,57.71,52.8
"Olympia, Was",-122.8931,47.0424,148,1935,40.87,49.7
"Olympia, Was",-122.8931,47.0424,148,1936,50.94,50.7
"Olympia, Was",-122.8931,47.0424,148,1937,68.3,50.7
"Olympia, Was",-122.8931,47.0424,148,1938,40.54,51.7
"Olympia, Was",-122.8931,47.0424,148,1939,48.34,51.9
"Olympia, Was",-122.8931,47.0424,148,1940,51.46,53.5
"Olympia, Was",-122.8931,47.0424,148,1941,43.87,53.6
"Olympia, Was",-122.8931,47.0424,148,1942,43.9,52
"Olympia, Was",-122.8931,47.0424,148,1943,32.06,50.1
"Olympia, Was",-122.8931,47.0424,148,1944,28.12,50.6
"Olympia, Was",-122.8931,47.0424,148,1945,51.69,51.1
"Olympia, Was",-122.8931,47.0424,148,1946,55.49,50.7
"Olympia, Was",-122.8931,47.0424,148,1947,47.31,51.7
"Olympia, Was",-122.8931,47.0424,148,1948,60.58,49.4
"Olympia, Was",-122.8931,47.0424,148,1949,46.13,49.7
"Olympia, Was",-122.8931,47.0424,148,1950,63.84,49.3
"Olympia, Was",-122.8931,47.0424,148,1951,49.99,50.4
"Olympia, Was",-122.8931,47.0424,148,1952,29.88,50.7
"Olympia, Was",-122.8931,47.0424,148,1953,60.91,51.5
"Olympia, Was",-122.8931,47.0424,148,1954,53.07,49.4
"Olympia, Was",-122.8931,47.0424,148,1955,56.95,48.4
"Olympia, Was",-122.8931,47.0424,148,1956,48.72,49.6
"Olympia, Was",-122.8931,47.0424,148,1957,41.51,50.5
"Olympia, Was",-122.8931,47.0424,148,1958,50.76,53.2
"Olympia, Was",-122.8931,47.0424,148,1959,51.16,50.1
"Olympia, Was",-122.8931,47.0424,148,1960,48.96,49.9
"Olympia, Was",-122.8931,47.0424,148,1961,55.09,51
"Olympia, Was",-122.8931,47.0424,148,1962,46.72,50.1
"Olympia, Was",-122.8931,47.0424,148,1963,45.01,50.7
"Olympia, Was",-122.8931,47.0424,148,1964,51.12,48.7
"Olympia, Was",-122.8931,47.0424,148,1965,40.23,50.9
"Olympia, Was",-122.8931,47.0424,148,1966,48.59,50.5
"Olympia, Was",-122.8931,47.0424,148,1967,46.39,51.5
"Olympia, Was",-122.8931,47.0424,148,1968,59.72,50.6
"Olympia, Was",-122.8931,47.0424,148,1969,42.08,50
"Olympia, Was",-122.8931,47.0424,148,1970,50.82,49.8
"Olympia, Was",-122.8931,47.0424,148,1971,55,49.1
"Olympia, Was",-122.8931,47.0424,148,1972,59.06,49.1
"Olympia, Was",-122.8931,47.0424,148,1973,47.38,49.8
"Olympia, Was",-122.8931,47.0424,148,1974,51.94,50.5
"Olympia, Was",-122.8931,47.0424,148,1975,56.77,49.2
"Olympia, Was",-122.8931,47.0424,148,1976,38.35,49.4
"Olympia, Was",-122.8931,47.0424,148,1977,48.1,50
"Olympia, Was",-122.8931,47.0424,148,1978,42.1,50.6
"Olympia, Was",-122.8931,47.0424,148,1979,45.15,50.5
"Olympia, Was",-122.8931,47.0424,148,1980,47.95,50.3
"Olympia, Was",-122.8931,47.0424,148,1981,51.16,51.5
"Olympia, Was",-122.8931,47.0424,148,1982,52.51,50.1
"Olympia, Was",-122.8931,47.0424,148,1983,58.39,50.9
"Olympia, Was",-122.8931,47.0424,148,1984,54.41,50.1
"Olympia, Was",-122.8931,47.0424,148,1985,33.51,48.7
"Olympia, Was",-122.8931,47.0424,148,1986,51.9,51.2
"Olympia, Was",-122.8931,47.0424,148,1987,39.06,51.8
"Olympia, Was",-122.8931,47.0424,148,1988,43.23,50.6
"Olympia, Was",-122.8931,47.0424,148,1989,40.45,50.3
"Olympia, Was",-122.8931,47.0424,148,1990,60.5,50.6
"Olympia, Was",-122.8931,47.0424,148,1991,42.85,50.7
"Olympia, Was",-122.8931,47.0424,148,1992,39.08,52.5
"Olympia, Was",-122.8931,47.0424,148,1993,34.13,50.4
"Olympia, Was",-122.8931,47.0424,148,1994,49.63,51.4
"Olympia, Was",-122.8931,47.0424,148,1995,54.69,52.1
"Olympia, Was",-122.8931,47.0424,148,1996,64.04,50.1
"Olympia, Was",-122.8931,47.0424,148,1997,63.01,51.5
"Olympia, Was",-122.8931,47.0424,148,1998,56.3,51.6
"Olympia, Was",-122.8931,47.0424,148,1999,59.95,50.2
"Olympia, Was",-122.8931,47.0424,148,2000,37.07,50
"Olympia, Was",-122.8931,47.0424,148,2001,46.31,49.7
"Olympia, Was",-122.8931,47.0424,148,2002,40.87,50.1
"Olympia, Was",-122.8931,47.0424,148,2003,51.98,51.4
"Olympia, Was",-122.8931,47.0424,148,2004,37.74,51.8
"Olympia, Was",-122.8931,47.0424,148,2005,46.03,51
"Olympia, Was",-122.8931,47.0424,148,2006,59.73,50.7
"Olympia, Was",-122.8931,47.0424,148,2007,49.97,50
"Olympia, Was",-122.8931,47.0424,148,2008,41.5,49.3
"Olympia, Was",-122.8931,47.0424,148,2009,50.92,49.8
"Olympia, Was",-122.8931,47.0424,148,2010,62.39,50.6
"Olympia, Was",-122.8931,47.0424,148,2011,57.85,48.8
"Olympia, Was",-122.8931,47.0424,148,2012,67.12,49.9
"Olympia, Was",-122.8931,47.0424,148,2013,44.28,50.4
"Olympia, Was",-122.8931,47.0424,148,2014,62.27,52.2
"Olympia, Was",-122.8931,47.0424,148,2015,61.01,53
"Olympia, Was",-122.8931,47.0424,148,2016,64.05,52.2
"Olympia, Was",-122.8931,47.0424,148,2017,66.88,50.6
,,,,,,
"Charleston, ",-81.6333,38.3495,778,1895,32.93,53.7
"Charleston, ",-81.6333,38.3495,778,1896,42.32,56.1
"Charleston, ",-81.6333,38.3495,778,1897,43.15,56.1
"Charleston, ",-81.6333,38.3495,778,1898,47.18,56.1
"Charleston, ",-81.6333,38.3495,778,1899,41.53,55.5
"Charleston, ",-81.6333,38.3495,778,1900,38.98,57.1
"Charleston, ",-81.6333,38.3495,778,1901,46.11,54.2
"Charleston, ",-81.6333,38.3495,778,1902,42.47,55.5
"Charleston, ",-81.6333,38.3495,778,1903,39.13,55.2
"Charleston, ",-81.6333,38.3495,778,1904,30.95,55.4
"Charleston, ",-81.6333,38.3495,778,1905,45.03,56.3
"Charleston, ",-81.6333,38.3495,778,1906,43.47,57.3
"Charleston, ",-81.6333,38.3495,778,1907,51.21,55.9
"Charleston, ",-81.6333,38.3495,778,1908,40.85,57
"Charleston, ",-81.6333,38.3495,778,1909,43.61,56.6
"Charleston, ",-81.6333,38.3495,778,1910,42.26,55.5
"Charleston, ",-81.6333,38.3495,778,1911,45.02,58.8
"Charleston, ",-81.6333,38.3495,778,1912,41.53,55.4
"Charleston, ",-81.6333,38.3495,778,1913,49.34,58.3
"Charleston, ",-81.6333,38.3495,778,1914,42.18,56.3
"Charleston, ",-81.6333,38.3495,778,1915,44.08,56.6
"Charleston, ",-81.6333,38.3495,778,1916,49.1,55.2
"Charleston, ",-81.6333,38.3495,778,1917,48.06,53.2
"Charleston, ",-81.6333,38.3495,778,1918,47.49,56.6
"Charleston, ",-81.6333,38.3495,778,1919,51.43,57.7
"Charleston, ",-81.6333,38.3495,778,1920,45.73,54.9
"Charleston, ",-81.6333,38.3495,778,1921,49.69,59.2
"Charleston, ",-81.6333,38.3495,778,1922,45.29,57.5
"Charleston, ",-81.6333,38.3495,778,1923,47.8,56.5
"Charleston, ",-81.6333,38.3495,778,1924,46.16,53.3
"Charleston, ",-81.6333,38.3495,778,1925,39.87,55.9
"Charleston, ",-81.6333,38.3495,778,1926,48.87,54.6
"Charleston, ",-81.6333,38.3495,778,1927,48.49,56.3
"Charleston, ",-81.6333,38.3495,778,1928,42.46,55.5
"Charleston, ",-81.6333,38.3495,778,1929,45.01,56.4
"Charleston, ",-81.6333,38.3495,778,1930,25.38,57.2
"Charleston, ",-81.6333,38.3495,778,1931,40.36,58.2
"Charleston, ",-81.6333,38.3495,778,1932,46.92,57.7
"Charleston, ",-81.6333,38.3495,778,1933,48.82,56.6
"Charleston, ",-81.6333,38.3495,778,1934,36.67,56.5
"Charleston, ",-81.6333,38.3495,778,1935,52.5,56.6
"Charleston, ",-81.6333,38.3495,778,1936,37.49,56.7
"Charleston, ",-81.6333,38.3495,778,1937,45.77,55.2
"Charleston, ",-81.6333,38.3495,778,1938,47.48,57.5
"Charleston, ",-81.6333,38.3495,778,1939,41.53,57.4
"Charleston, ",-81.6333,38.3495,778,1940,39.91,54.1
"Charleston, ",-81.6333,38.3495,778,1941,34.1,56.2
"Charleston, ",-81.6333,38.3495,778,1942,47.37,55.3
"Charleston, ",-81.6333,38.3495,778,1943,38.63,55.4
"Charleston, ",-81.6333,38.3495,778,1944,40.35,55.8
"Charleston, ",-81.6333,38.3495,778,1945,47.5,55.6
"Charleston, ",-81.6333,38.3495,778,1946,37.57,57.3
"Charleston, ",-81.6333,38.3495,778,1947,35.97,55.4
"Charleston, ",-81.6333,38.3495,778,1948,45.76,55.9
"Charleston, ",-81.6333,38.3495,778,1949,43.8,57.6
"Charleston, ",-81.6333,38.3495,778,1950,54.6,55.4
"Charleston, ",-81.6333,38.3495,778,1951,48.15,55.8
"Charleston, ",-81.6333,38.3495,778,1952,39.95,56.6
"Charleston, ",-81.6333,38.3495,778,1953,34.87,57.2
"Charleston, ",-81.6333,38.3495,778,1954,43.24,56.3
"Charleston, ",-81.6333,38.3495,778,1955,39.38,56
"Charleston, ",-81.6333,38.3495,778,1956,50.67,55.9
"Charleston, ",-81.6333,38.3495,778,1957,39.77,56.5
"Charleston, ",-81.6333,38.3495,778,1958,47.84,53.1
"Charleston, ",-81.6333,38.3495,778,1959,36.28,56.4
"Charleston, ",-81.6333,38.3495,778,1960,36.31,54.1
"Charleston, ",-81.6333,38.3495,778,1961,50.53,54.6
"Charleston, ",-81.6333,38.3495,778,1962,47.75,54.7
"Charleston, ",-81.6333,38.3495,778,1963,32.61,52.9
"Charleston, ",-81.6333,38.3495,778,1964,37.45,55.7
"Charleston, ",-81.6333,38.3495,778,1965,35.13,55.3
"Charleston, ",-81.6333,38.3495,778,1966,36.65,54.3
"Charleston, ",-81.6333,38.3495,778,1967,43.4,54.2
"Charleston, ",-81.6333,38.3495,778,1968,41.12,54
"Charleston, ",-81.6333,38.3495,778,1969,37.73,53.9
"Charleston, ",-81.6333,38.3495,778,1970,39.79,55.7
"Charleston, ",-81.6333,38.3495,778,1971,40.79,55.2
"Charleston, ",-81.6333,38.3495,778,1972,53.09,54.6
"Charleston, ",-81.6333,38.3495,778,1973,46.21,56.5
"Charleston, ",-81.6333,38.3495,778,1974,47.06,55.6
"Charleston, ",-81.6333,38.3495,778,1975,50.82,55.6
"Charleston, ",-81.6333,38.3495,778,1976,42.15,53.5
"Charleston, ",-81.6333,38.3495,778,1977,40.39,54.5
"Charleston, ",-81.6333,38.3495,778,1978,48.92,53.7
"Charleston, ",-81.6333,38.3495,778,1979,51.21,54
"Charleston, ",-81.6333,38.3495,778,1980,44.45,53.9
"Charleston, ",-81.6333,38.3495,778,1981,36.3,53.9
"Charleston, ",-81.6333,38.3495,778,1982,43.4,55.5
"Charleston, ",-81.6333,38.3495,778,1983,42.91,55.4
"Charleston, ",-81.6333,38.3495,778,1984,40.58,55.8
"Charleston, ",-81.6333,38.3495,778,1985,41.4,56.4
"Charleston, ",-81.6333,38.3495,778,1986,45.12,56.4
"Charleston, ",-81.6333,38.3495,778,1987,37.11,56.1
"Charleston, ",-81.6333,38.3495,778,1988,31.68,54.8
"Charleston, ",-81.6333,38.3495,778,1989,56.89,54.4
"Charleston, ",-81.6333,38.3495,778,1990,44.66,58.1
"Charleston, ",-81.6333,38.3495,778,1991,42.33,58
"Charleston, ",-81.6333,38.3495,778,1992,40.27,55.1
"Charleston, ",-81.6333,38.3495,778,1993,41.85,55.6
"Charleston, ",-81.6333,38.3495,778,1994,48.77,55.4
"Charleston, ",-81.6333,38.3495,778,1995,43.34,54.6
"Charleston, ",-81.6333,38.3495,778,1996,54.27,53.5
